task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
392	55/11fdc0	8855	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-02 18:23:54.005	7.8s	6.9s	55.9%	116.6 MB	411.2 MB	34.2 MB	967.8 KB
393	0a/513319	10232	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-02 18:24:01.848	4.2s	3.2s	43.1%	99.4 MB	394.2 MB	24.3 MB	34.4 KB
394	93/d60daa	10947	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-02 18:24:06.030	7.4s	6.5s	56.0%	114 MB	408.6 MB	34 MB	894.6 KB
351	73/a7ef3c	27523	network_inference_workflow:harmonies_workflow:harmonies (emp)	COMPLETED	0	2023-03-02 18:09:26.332	14m 52s	14m 37s	78.3%	256.7 MB	452.9 MB	28.1 MB	9.6 KB
395	80/2d9e90	13067	tax_assignment_workflow:blast_workflow:import_reads (emp)	COMPLETED	0	2023-03-02 18:24:18.733	21.7s	11.8s	68.8%	208.9 MB	544.8 MB	190.9 MB	36.4 MB
390	6e/a665cb	326	network_inference_workflow:pearson_workflow:pvalues (emp)	COMPLETED	0	2023-03-02 18:22:56.265	1m 56s	1m 9s	12.9%	7.6 MB	299.8 MB	44.9 MB	405.2 KB
386	8a/612da0	17521	tax_assignment_workflow:blast_workflow:blast (emp:ncbi)	COMPLETED	0	2023-03-02 18:21:19.180	3m 38s	3m 23s	87.8%	526.4 MB	920.2 MB	264.7 MB	170.6 MB
391	f5/c3194d	6998	network_inference_workflow:sparcc_workflow:pvalues (emp)	COMPLETED	0	2023-03-02 18:23:41.638	1m 44s	1m 1s	8.6%	7.2 MB	299.6 MB	16.4 MB	376.2 KB
400	c4/d6ab4e	29164	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-02 18:25:25.196	5.2s	4.3s	48.5%	100.4 MB	395.2 MB	31 MB	107 KB
401	68/faa07f	30298	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-02 18:25:30.406	16.7s	15.7s	25.7%	104.3 MB	399.3 MB	34 MB	891.8 KB
403	0f/7c10d8	367	denoise_cluster_workflow:uchime_workflow:import_files (emp)	COMPLETED	0	2023-03-02 18:25:47.097	41.8s	25.3s	50.8%	184.8 MB	521.8 MB	92.7 MB	3.8 MB
398	10/8851ad	21705	network_inference_workflow:pearson_workflow:pvalues (emp)	COMPLETED	0	2023-03-02 18:24:52.571	1m 51s	1m 12s	9.2%	7.2 MB	299.6 MB	16.5 MB	376.2 KB
402	a7/5ea01b	8735	denoise_cluster_workflow:remove_bimera_workflow:create_seqtable (emp)	COMPLETED	0	2023-03-02 18:26:28.944	19.4s	4.1s	41.5%	98.7 MB	568.6 MB	19.5 MB	4.8 MB
405	a4/4170c0	12733	otu_processing_workflow:biom2tsv (emp)	COMPLETED	0	2023-03-02 18:26:48.320	5s	4.1s	45.0%	86.3 MB	381.7 MB	20.3 MB	74 KB
399	21/fdd5d6	22698	network_inference_workflow:propr_workflow:pvalues (emp)	COMPLETED	0	2023-03-02 18:24:56.930	1m 58s	1m 16s	9.0%	7.2 MB	299.6 MB	31.2 MB	376.2 KB
406	89/92597f	13661	otu_processing_workflow:biom2tsv (emp)	COMPLETED	0	2023-03-02 18:26:53.351	3.4s	2.6s	48.3%	68.1 MB	297.2 MB	20.2 MB	40.3 KB
408	94/faf87b	14171	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-02 18:26:56.769	6.4s	5.4s	29.0%	99.8 MB	395 MB	25.9 MB	86.6 KB
17	e0/320b2e	30382	denoise_cluster_workflow:open_reference_workflow:open_reference (emp-run1:gg_97)	COMPLETED	0	2023-03-02 14:40:52.554	3h 46m 55s	3h 46m 52s	76.2%	2.2 GB	2.5 GB	16.8 GB	8.7 GB
410	de/2e251e	23793	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-02 18:27:47.919	4.5s	3.7s	39.5%	99.5 MB	394.2 MB	25.9 MB	41.3 KB
404	07/808923	11942	network_inference_workflow:spearman_workflow:pvalues (emp)	COMPLETED	0	2023-03-02 18:26:43.507	1m 58s	1m 10s	8.3%	7.2 MB	299.6 MB	16.4 MB	376.2 KB
409	62/f832eb	15587	network_inference_workflow:sparcc_workflow:pvalues (emp)	COMPLETED	0	2023-03-02 18:27:03.260	2m 9s	1m 21s	14.6%	7.8 MB	299.8 MB	65.6 MB	426.6 KB
335	b2/d68746	18325	network_inference_workflow:spearman_workflow:spearman (emp)	COMPLETED	0	2023-03-02 17:54:38.056	35m 18s	34m 26s	132.8%	209.5 MB	1.2 GB	88.1 MB	60.3 MB
414	20/48a1e4	18422	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-02 18:29:55.701	5.2s	4.3s	37.2%	99.9 MB	394.5 MB	25.9 MB	46.4 KB
415	18/0954d3	19472	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (emp)	COMPLETED	0	2023-03-02 18:30:00.898	23.3s	7.2s	46.7%	96.7 MB	296.6 MB	15.9 MB	1.6 MB
416	2a/6db355	24619	network_inference_workflow:flashweave_workflow:export_gml (emp)	COMPLETED	0	2023-03-02 18:30:24.203	6s	2.2s	35.3%	42.8 MB	245.3 MB	11 MB	18.7 KB
407	72/8a821b	13962	network_inference_workflow:pearson_workflow:pearson (emp)	COMPLETED	0	2023-03-02 18:26:54.631	3m 46s	2m 49s	104.2%	200.7 MB	1.1 GB	56.7 MB	18.8 MB
418	eb/3ca6ae	28026	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-02 18:30:40.987	6.9s	6.1s	31.3%	99.6 MB	396.5 MB	31 MB	95.1 KB
412	fe/ae3dc9	4106	network_inference_workflow:sparcc_workflow:sparcc (emp)	COMPLETED	0	2023-03-02 18:28:41.771	3m 17s	2m 28s	67.5%	16.3 MB	262 MB	73.8 MB	95.4 MB
421	e7/2e8421	14013	otu_processing_workflow:normalize_filter (emp:off)	COMPLETED	0	2023-03-02 18:31:59.104	10.4s	9.4s	59.4%	169.5 MB	462.9 MB	25.9 MB	574.1 KB
420	b4/d3c9ce	16261	otu_processing_workflow:normalize_filter (emp:on)	COMPLETED	0	2023-03-02 18:32:09.496	11.1s	10.3s	49.1%	169.5 MB	462.8 MB	25.9 MB	220.5 KB
422	d6/ab3cab	18754	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-02 18:32:20.569	5.2s	4.2s	45.0%	100.9 MB	395.7 MB	23.5 MB	83.8 KB
423	eb/17091a	20114	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-02 18:32:25.791	6.8s	5.9s	40.3%	100.5 MB	396 MB	33.9 MB	113.3 KB
417	c5/766d1e	25808	network_inference_workflow:spearman_workflow:pvalues (emp)	COMPLETED	0	2023-03-02 18:30:30.226	2m 14s	1m 28s	19.1%	7.9 MB	299.8 MB	97.8 MB	459.1 KB
425	15/553685	24705	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-02 18:32:44.320	4.7s	3.7s	45.1%	99.4 MB	394.2 MB	25.9 MB	41.5 KB
419	88/08ccf9	29636	network_inference_workflow:pearson_workflow:pvalues (emp)	COMPLETED	0	2023-03-02 18:30:47.962	2m 6s	1m 19s	16.4%	7.7 MB	299.8 MB	66.5 MB	426.6 KB
411	41/fb1305	24893	network_inference_workflow:propr_workflow:propr (emp)	COMPLETED	0	2023-03-02 18:27:52.504	5m 49s	4m 50s	101.1%	349.2 MB	926 MB	58.1 MB	44.6 MB
426	a8/fe24a0	25589	network_inference_workflow:spearman_workflow:pvalues (emp)	COMPLETED	0	2023-03-02 18:32:49.060	2m 3s	1m 14s	13.7%	7.7 MB	299.8 MB	44.4 MB	405.2 KB
429	cf/6b520a	21059	network_inference_workflow:propr_workflow:pvalues (emp)	COMPLETED	0	2023-03-02 18:34:51.892	2m 2s	1m 18s	17.1%	7.8 MB	299.8 MB	155.5 MB	426.6 KB
430	61/a1ca9e	9843	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (emp)	COMPLETED	0	2023-03-02 18:36:53.972	22.6s	6.3s	55.2%	93.2 MB	296.1 MB	15.8 MB	1.5 MB
424	5a/f181c6	21770	network_inference_workflow:propr_workflow:propr (emp)	COMPLETED	0	2023-03-02 18:32:32.681	8m 18s	7m 17s	99.5%	387.8 MB	959.3 MB	107 MB	236.2 MB
432	2c/d67b1a	7934	network_inference_workflow:flashweave_workflow:export_gml (emp)	COMPLETED	0	2023-03-02 18:40:50.606	6.6s	2.5s	41.5%	40.4 MB	237.7 MB	11.1 MB	90.7 KB
433	e7/b583ff	8665	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-02 18:40:57.205	10.7s	9.8s	25.7%	100.8 MB	396.2 MB	33.9 MB	128.1 KB
434	1f/b28e64	10169	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-02 18:41:07.902	5.4s	4.5s	45.8%	100.9 MB	395.7 MB	23.5 MB	84.1 KB
435	fc/4dd89c	10656	otu_processing_workflow:fork (emp)	COMPLETED	0	2023-03-02 18:41:13.305	6.6s	5.8s	45.9%	125.7 MB	419 MB	23.3 MB	1.4 MB
436	b8/5c9cb6	11494	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-02 18:41:19.888	5.4s	4.5s	46.2%	100.9 MB	396 MB	23.6 MB	88.9 KB
437	eb/85d396	12035	tax_assignment_workflow:blast_workflow:add_md2biom (emp)	COMPLETED	0	2023-03-02 18:41:25.343	25.1s	8s	52.8%	93.3 MB	296.6 MB	15.8 MB	1.5 MB
438	34/30580a	15478	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-02 18:41:50.495	5.4s	4.4s	46.3%	100.9 MB	395.7 MB	23.5 MB	84.2 KB
439	f8/72ed51	15968	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-02 18:41:55.903	7.7s	6.8s	41.8%	103.9 MB	399.5 MB	28.8 MB	414 KB
440	2c/3aae32	16980	otu_processing_workflow:fork (emp)	COMPLETED	0	2023-03-02 18:42:03.654	6.6s	5.8s	45.6%	123.8 MB	417.6 MB	23.2 MB	1.3 MB
441	14/0729cc	17905	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-02 18:42:10.235	7.7s	6.7s	46.5%	105.9 MB	401.3 MB	28.9 MB	442.7 KB
442	aa/d78aaf	18625	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-02 18:42:17.954	5.7s	4.8s	43.6%	100 MB	395.7 MB	33.9 MB	105.6 KB
443	a0/257ace	19402	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-02 18:42:23.643	5.3s	4.3s	46.3%	99.8 MB	394.5 MB	25.9 MB	43.5 KB
413	fd/5143cf	10394	network_inference_workflow:spearman_workflow:spearman (emp)	COMPLETED	0	2023-03-02 18:29:12.701	15m 21s	14m 28s	103.3%	201.8 MB	1.2 GB	56.6 MB	18.5 MB
445	e0/6b1388	1479	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-02 18:44:33.736	10.9s	9.8s	27.6%	106.9 MB	402.5 MB	28.8 MB	412.6 KB
431	c9/2c57a0	13126	network_inference_workflow:sparcc_workflow:sparcc (emp)	COMPLETED	0	2023-03-02 18:37:16.624	7m 35s	6m 49s	86.4%	30.6 MB	690 MB	122.9 MB	253.1 MB
447	62/6ed713	3791	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-02 18:44:51.227	4.7s	3.8s	45.6%	100.1 MB	395 MB	24.3 MB	113.3 KB
446	d8/dba4cc	3005	tax_assignment_workflow:blast_workflow:add_md2biom (emp)	COMPLETED	0	2023-03-02 18:44:44.637	37.3s	11.3s	30.4%	94.8 MB	296.1 MB	15.6 MB	1.4 MB
449	00/be5fe0	7874	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-02 18:45:21.972	4.5s	3.6s	45.8%	100.1 MB	395 MB	24.3 MB	112.1 KB
448	57/63c4ce	4109	denoise_cluster_workflow:uchime_workflow:uchime (emp)	COMPLETED	0	2023-03-02 18:44:55.971	1m 18s	1m 3s	48.9%	210.7 MB	711.8 MB	159.8 MB	29 MB
427	79/18e92f	26554	network_inference_workflow:pearson_workflow:pearson (emp)	COMPLETED	0	2023-03-02 18:32:53.897	15m 9s	14m 17s	103.2%	206.4 MB	1.1 GB	106.2 MB	95.6 MB
459	37/815724	12207	network_inference_workflow:spieceasi_workflow:spieceasi (emp)	COMPLETED	0	2023-03-02 18:46:14.101	2m 17s	2m 1s	58.6%	319.2 MB	577.7 MB	19.9 MB	33.2 KB
458	d4/2346ae	19530	network_inference_workflow:spearman_workflow:resample (emp)	COMPLETED	0	2023-03-02 18:48:02.969	40.3s	36.4s	20.4%	7.2 MB	299.5 MB	7.2 MB	91.1 MB
450	1b/b16fdb	8327	denoise_cluster_workflow:remove_bimera_workflow:remove_bimera (emp)	COMPLETED	0	2023-03-02 18:45:26.529	4m 47s	4m 31s	58.9%	711.5 MB	1.4 GB	63.1 MB	6.7 MB
365	56/fba13c	3034	network_inference_workflow:harmonies_workflow:harmonies (emp)	COMPLETED	0	2023-03-02 18:15:15.385	37m 43s	37m 28s	68.8%	436.8 MB	631.6 MB	28.1 MB	36.9 KB
457	84/534a46	22169	network_inference_workflow:flashweave_workflow:flashweave (emp)	COMPLETED	0	2023-03-02 18:48:31.139	4m 57s	4m 53s	63.0%	1.4 GB	2.4 GB	178.2 MB	321.4 KB
460	61/03ef33	10150	network_inference_workflow:propr_workflow:resample (emp)	COMPLETED	0	2023-03-02 18:52:58.453	40.6s	36.6s	20.3%	7.2 MB	299.5 MB	7.2 MB	91.1 MB
451	cd/8012fb	13346	network_inference_workflow:pearson_workflow:resample (emp)	COMPLETED	0	2023-03-02 18:53:28.476	39.8s	36.1s	20.3%	7.2 MB	299.5 MB	7.2 MB	91.1 MB
456	86/9f5deb	14674	network_inference_workflow:sparcc_workflow:resample (emp)	COMPLETED	0	2023-03-02 18:53:39.026	40.3s	36.4s	20.2%	7.2 MB	299.5 MB	7.2 MB	91.1 MB
452	2c/7d7592	23822	network_inference_workflow:spring_workflow:spring (emp)	COMPLETED	0	2023-03-02 18:48:43.291	5m 42s	5m 26s	65.7%	336.5 MB	729.4 MB	24.4 MB	42.8 KB
461	01/9b96ac	21121	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-02 18:54:25.420	7.3s	6.3s	29.0%	100.2 MB	396 MB	24.3 MB	121.1 KB
455	fb/2aeca4	18639	network_inference_workflow:cozine_workflow:cozine (emp)	COMPLETED	0	2023-03-02 18:54:08.237	8m 47s	8m 31s	67.8%	313.4 MB	698.6 MB	19.9 MB	34.9 KB
462	63/94d43b	16698	network_inference_workflow:flashweave_workflow:flashweave (emp)	COMPLETED	0	2023-03-02 19:02:55.625	4m 30s	4m 26s	68.8%	1.4 GB	2.3 GB	178 MB	144.7 KB
464	d6/57dd02	29905	network_inference_workflow:pearson_workflow:resample (emp)	COMPLETED	0	2023-03-02 19:07:25.295	34.5s	30.7s	15.7%	7.1 MB	299.5 MB	7.1 MB	44.2 MB
465	6a/47a2fb	32566	network_inference_workflow:spearman_workflow:resample (emp)	COMPLETED	0	2023-03-02 19:07:59.774	34.7s	31s	15.6%	7.1 MB	299.5 MB	7.1 MB	44.2 MB
463	0e/7addcd	2996	network_inference_workflow:propr_workflow:resample (emp)	COMPLETED	0	2023-03-02 19:08:34.504	34.5s	30.5s	15.7%	7.1 MB	299.5 MB	7.1 MB	44.2 MB
466	00/19eed0	22031	network_inference_workflow:harmonies_workflow:harmonies (emp)	COMPLETED	0	2023-03-02 18:54:32.703	15m 1s	14m 46s	71.7%	284.9 MB	479.6 MB	28.1 MB	10.2 KB
467	e3/d2b77c	6052	network_inference_workflow:sparcc_workflow:resample (emp)	COMPLETED	0	2023-03-02 19:09:08.970	34.9s	31s	15.8%	7.1 MB	299.5 MB	7.1 MB	44.2 MB
396	58/76b164	19232	tax_assignment_workflow:naive_bayes_workflow:naive_bayes (emp:gg_13_8_99)	COMPLETED	0	2023-03-02 18:24:40.484	45m 27s	45m 13s	178.1%	13.2 GB	17.5 GB	2 GB	2.2 GB
469	9e/2de145	11713	network_inference_workflow:spring_workflow:spring (emp)	COMPLETED	0	2023-03-02 19:10:07.144	1m 38s	1m 23s	68.8%	265.4 MB	598.2 MB	24.2 MB	16.8 KB
471	cb/37e332	17081	network_inference_workflow:spieceasi_workflow:spieceasi (emp)	COMPLETED	0	2023-03-02 19:11:44.966	1m 21s	1m 6s	70.2%	230.9 MB	489.2 MB	19.9 MB	9.6 KB
472	d0/c45986	21428	denoise_cluster_workflow:open_reference_workflow:hash_otutables (emp)	COMPLETED	0	2023-03-02 19:13:06.319	24.1s	8.7s	69.4%	522.5 MB	727.7 MB	60 MB	41.4 MB
473	f7/8f6a61	23316	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-02 19:13:30.391	8.3s	7.1s	26.5%	101.6 MB	396.2 MB	24.3 MB	113.8 KB
468	66/750bd8	8052	network_inference_workflow:cozine_workflow:cozine (emp)	COMPLETED	0	2023-03-02 19:09:33.539	4m 8s	3m 54s	72.1%	306.2 MB	693.3 MB	19.8 MB	11 KB
474	de/b2ab87	23925	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-02 19:13:38.650	7.9s	6.9s	46.0%	111 MB	408 MB	31.1 MB	585.7 KB
476	ae/57c164	24767	otu_processing_workflow:fork (emp)	COMPLETED	0	2023-03-02 19:13:46.526	4.9s	4.1s	50.9%	126.9 MB	420.3 MB	23.4 MB	1.6 MB
477	d4/aaec1c	25191	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-02 19:13:51.449	4.7s	3.7s	41.7%	99.3 MB	394.5 MB	26 MB	42.1 KB
475	97/938fa8	24333	network_inference_workflow:spearman_workflow:pvalues (emp)	COMPLETED	0	2023-03-02 19:13:41.874	2m 20s	1m 31s	13.4%	7.7 MB	299.8 MB	65.6 MB	426.6 KB
478	31/963c39	25698	network_inference_workflow:pearson_workflow:pvalues (emp)	COMPLETED	0	2023-03-02 19:13:56.148	2m 12s	1m 23s	8.7%	7.3 MB	299.6 MB	24.3 MB	384.3 KB
480	91/b0d0f0	9768	otu_processing_workflow:group (emp:Genus)	COMPLETED	0	2023-03-02 19:16:07.876	18.8s	18.1s	45.1%	110.2 MB	402.9 MB	70.8 MB	176.7 KB
481	2d/f7bbb9	11959	otu_processing_workflow:group (emp:Genus)	COMPLETED	0	2023-03-02 19:16:26.671	6.8s	6s	45.3%	104 MB	396.8 MB	31.7 MB	110 KB
482	ed/3b4bd4	12551	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-02 19:16:33.441	9.3s	8.3s	46.9%	116.7 MB	411.3 MB	34 MB	895.7 KB
483	83/481d97	13409	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-02 19:16:42.790	6.6s	5.6s	51.7%	111 MB	408 MB	31.1 MB	583.8 KB
479	51/c8bb28	9218	network_inference_workflow:sparcc_workflow:pvalues (emp)	COMPLETED	0	2023-03-02 19:16:01.935	1m 59s	1m 12s	9.9%	7.5 MB	299.6 MB	24 MB	384.3 KB
485	96/5ff0f9	23680	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-02 19:18:00.702	6.6s	5.3s	48.7%	105.1 MB	400.7 MB	28.8 MB	413.8 KB
486	c7/f76c14	24293	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-02 19:18:07.265	7.1s	6.1s	47.7%	110.3 MB	405.2 MB	31.2 MB	630.9 KB
487	60/7b389c	25034	otu_processing_workflow:fork (emp)	COMPLETED	0	2023-03-02 19:18:14.384	4.9s	4s	48.2%	121.9 MB	415.6 MB	23.3 MB	1.5 MB
484	11/30bab5	14189	network_inference_workflow:propr_workflow:pvalues (emp)	COMPLETED	0	2023-03-02 19:16:49.432	2m 10s	1m 22s	9.1%	7.3 MB	299.6 MB	50.3 MB	384.3 KB
489	74/106a15	30840	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-02 19:18:59.031	5.1s	4.3s	43.1%	100.2 MB	397 MB	34 MB	109.4 KB
491	dd/ec1792	31518	otu_processing_workflow:normalize_filter (emp:off)	COMPLETED	0	2023-03-02 19:19:04.172	5.9s	5.1s	53.4%	124.9 MB	418.2 MB	23.3 MB	554.7 KB
490	b4/7f3204	32005	otu_processing_workflow:normalize_filter (emp:on)	COMPLETED	0	2023-03-02 19:19:10.042	5.2s	4.4s	56.9%	124.9 MB	418.2 MB	23.3 MB	211.8 KB
492	b5/6fda81	32484	otu_processing_workflow:fork (emp)	COMPLETED	0	2023-03-02 19:19:15.277	4.7s	3.9s	49.7%	122.2 MB	415.6 MB	23.3 MB	1.5 MB
494	8b/aa733f	342	otu_processing_workflow:normalize_filter (emp:off)	COMPLETED	0	2023-03-02 19:19:19.961	5.4s	4.7s	51.3%	125.7 MB	418.4 MB	23.2 MB	534.2 KB
493	c8/f1d0e9	790	otu_processing_workflow:normalize_filter (emp:on)	COMPLETED	0	2023-03-02 19:19:25.404	5s	4.2s	57.6%	124.3 MB	417.9 MB	23.2 MB	212.4 KB
488	18/de3919	25461	network_inference_workflow:propr_workflow:pvalues (emp)	COMPLETED	0	2023-03-02 19:18:19.314	2m 27s	1m 39s	17.9%	7.8 MB	299.8 MB	241.9 MB	460.7 KB
495	62/a78424	1490	network_inference_workflow:spearman_workflow:pvalues (emp)	COMPLETED	0	2023-03-02 19:19:30.433	2m 11s	1m 23s	8.7%	7.5 MB	299.6 MB	24 MB	384.3 KB
497	6c/ca0073	17606	otu_processing_workflow:fork (emp)	COMPLETED	0	2023-03-02 19:21:41.647	4.9s	4.1s	48.0%	117 MB	410.7 MB	23.2 MB	1.4 MB
498	ca/938fb1	18058	denoise_cluster_workflow:uchime_workflow:export_files (emp)	COMPLETED	0	2023-03-02 19:21:46.604	35.6s	20.2s	51.6%	185 MB	521.9 MB	83.8 MB	8.6 MB
496	70/e97ee5	10762	network_inference_workflow:sparcc_workflow:pvalues (emp)	COMPLETED	0	2023-03-02 19:20:46.715	2m 13s	1m 25s	19.2%	7.8 MB	299.8 MB	99.5 MB	460.7 KB
500	1e/1fca31	26487	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-02 19:22:59.658	5.3s	4.4s	40.3%	100.1 MB	395.7 MB	33.7 MB	132.6 KB
454	5a/3b5776	31000	network_inference_workflow:harmonies_workflow:harmonies (emp)	COMPLETED	0	2023-03-02 18:50:13.531	33m 47s	33m 31s	68.0%	366.7 MB	561 MB	28.1 MB	37.2 KB
502	c6/a1cb74	441	denoise_cluster_workflow:remove_bimera_workflow:hash_seqtables (emp)	COMPLETED	0	2023-03-02 19:24:00.819	18.3s	3.5s	40.2%	110 MB	580.9 MB	21.2 MB	2.4 MB
503	a5/d0fb62	3576	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-02 19:24:19.113	5.1s	4s	42.8%	99.9 MB	395.5 MB	33.9 MB	124.6 KB
504	a2/93c05d	4473	network_inference_workflow:flashweave_workflow:export_gml (emp)	COMPLETED	0	2023-03-02 19:24:24.194	7.7s	3.9s	20.0%	39.7 MB	237.1 MB	11.1 MB	92.3 KB
499	bc/fd5bab	21974	network_inference_workflow:pearson_workflow:pvalues (emp)	COMPLETED	0	2023-03-02 19:22:22.257	2m 20s	1m 32s	17.7%	7.8 MB	299.8 MB	101 MB	460.7 KB
505	15/a35eb4	5372	network_inference_workflow:propr_workflow:propr (emp)	COMPLETED	0	2023-03-02 19:24:31.923	7m 3s	6m 2s	106.9%	380.7 MB	957.4 MB	107.3 MB	239.9 MB
428	54/94c848	5400	network_inference_workflow:spearman_workflow:spearman (emp)	COMPLETED	0	2023-03-02 18:33:41.507	58m 11s	57m 22s	127.4%	207 MB	1.2 GB	106.2 MB	94.1 MB
508	58/6f67bb	8799	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-02 19:31:52.237	5.3s	4.4s	40.8%	100.8 MB	396.2 MB	33.7 MB	147.4 KB
509	38/273647	9338	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-02 19:31:57.554	4.8s	3.8s	44.3%	99.9 MB	395.5 MB	33.7 MB	129.4 KB
510	28/e2ac87	9855	network_inference_workflow:flashweave_workflow:export_gml (emp)	COMPLETED	0	2023-03-02 19:32:02.358	5.2s	1.5s	43.5%	9.1 MB	126.7 MB	11 MB	21.5 KB
347	9b/c51bb8	24909	network_inference_workflow:mldm_workflow:mldm (emp)	COMPLETED	0	2023-03-02 18:03:30.995	1h 28m 51s	1h 28m 36s	68.7%	341.2 MB	656.8 MB	27.5 MB	84.9 KB
511	c6/9522ec	10558	network_inference_workflow:pearson_workflow:pearson (emp)	COMPLETED	0	2023-03-02 19:32:07.638	4m 4s	3m 9s	103.7%	200.7 MB	1.1 GB	58.9 MB	21.8 MB
507	bc/a67a16	6858	network_inference_workflow:sparcc_workflow:sparcc (emp)	COMPLETED	0	2023-03-02 19:31:35.219	7m 20s	6m 32s	90.8%	17.8 MB	425.7 MB	123 MB	255.5 MB
514	b0/cececd	26603	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-02 19:38:55.208	4.6s	3.7s	44.9%	99.6 MB	394.2 MB	26.1 MB	48.3 KB
506	a5/ee61b2	6862	network_inference_workflow:pearson_workflow:pearson (emp)	COMPLETED	0	2023-03-02 19:24:42.384	14m 31s	13m 32s	113.0%	206.1 MB	1.1 GB	106.5 MB	97 MB
516	34/e2a673	28212	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (emp)	COMPLETED	0	2023-03-02 19:39:13.463	1m 38s	1m 22s	64.9%	384.3 MB	585.8 MB	34.8 MB	26.2 MB
517	b0/6ff0b2	7961	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-02 19:40:51.826	4.8s	3.9s	44.3%	99.6 MB	394.2 MB	26.1 MB	52.9 KB
518	ec/ec128a	8739	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-02 19:40:56.625	4s	3.2s	45.3%	99.8 MB	394.5 MB	26.1 MB	46.3 KB
513	6e/5b743c	9449	network_inference_workflow:propr_workflow:propr (emp)	COMPLETED	0	2023-03-02 19:36:11.855	5m 17s	4m 17s	106.9%	349 MB	925.9 MB	60.4 MB	52.1 MB
519	9a/251ab6	9225	denoise_cluster_workflow:remove_bimera_workflow:create_seqtable (emp)	COMPLETED	0	2023-03-02 19:41:00.647	30.8s	16.2s	60.7%	316.3 MB	786 MB	58.9 MB	83.2 MB
521	4d/38f92a	13189	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-02 19:41:31.456	4.1s	3.3s	44.5%	99.6 MB	394.5 MB	26.1 MB	47.4 KB
522	25/1e6244	13953	otu_processing_workflow:normalize_filter (emp:on)	COMPLETED	0	2023-03-02 19:41:35.596	5.8s	5.1s	51.3%	126 MB	419.3 MB	23.4 MB	216.2 KB
523	22/57ce5a	14777	otu_processing_workflow:normalize_filter (emp:off)	COMPLETED	0	2023-03-02 19:41:41.422	6.3s	5.3s	52.4%	126.7 MB	420 MB	23.4 MB	589.4 KB
